Anomaly Score,Ground Truth,Decision
188.23286,0,1
192.80089,0,1
188.33565,0,1
183.01176,0,1
182.18956,0,1
178.55002,0,1
180.34146,0,1
185.66338,0,1
191.56586,0,1
190.37349,0,1
194.3225,0,1
189.51898,0,1
190.30222,0,1
192.745,0,1
191.99805,0,1
191.78687,0,1
199.38899,0,1
197.98148,0,1
201.13655,0,1
206.93745,0,1
214.69102,0,1
216.71118,0,1
217.35391,0,1
207.13097,0,1
206.88467,0,1
196.66301,0,1
191.28128,0,1
189.75035,0,1
191.28217,0,1
197.1271,0,1
201.82703,0,1
200.01991,0,1
202.12852,0,1
204.22449,0,1
192.5358,0,1
189.71147,0,1
195.61272,0,1
198.26663,0,1
204.87491,0,1
203.30289,0,1
209.32576,0,1
204.06577,0,1
202.52629,0,1
198.66347,0,1
200.26259,0,1
193.7838,0,1
192.16936,0,1
188.24596,0,1
185.64684,0,1
185.83093,0,1
183.0552,0,1
184.06754,0,1
186.71327,0,1
184.34172,0,1
183.72307,0,1
182.49078,0,1
184.03491,0,1
177.55473,0,1
178.44273,0,1
172.9019,0,1
177.62865,0,1
175.78734,0,1
177.17009,0,1
175.78976,0,1
182.02272,0,1
181.73131,0,1
181.64195,0,1
183.8275,0,1
182.84508,0,1
184.45508,0,1
183.25322,0,1
187.70323,0,1
186.96169,0,1
195.5304,0,1
197.1294,0,1
194.01318,0,1
187.7282,0,1
183.7211,0,1
176.24667,0,1
171.55435,0,1
178.26317,0,1
188.24756,0,1
193.8737,0,1
192.48705,0,1
193.91313,0,1
190.06252,0,1
183.63911,0,1
178.74306,0,1
180.29057,0,1
175.9495,0,1
174.10435,0,1
170.38554,0,1
174.44785,0,1
176.40569,0,1
179.97041,0,1
181.72525,0,1
183.54614,0,1
182.13081,0,1
180.81543,0,1
180.1202,0,1
177.81068,0,1
177.51833,0,1
175.27898,0,1
173.32259,0,1
170.34877,0,1
169.42232,0,1
168.57095,0,1
170.81201,0,1
170.18286,0,1
173.5509,0,1
175.95708,0,1
175.51537,0,1
175.63345,0,1
172.32097,0,1
166.30728,0,1
164.83878,0,1
162.85962,0,1
159.15227,0,1
160.54297,0,1
161.69574,0,1
157.69519,0,1
159.09204,0,1
157.47203,0,1
163.02238,0,1
167.36317,0,1
169.9263,0,1
170.8592,0,1
173.52954,0,1
168.82669,0,1
165.04985,0,1
165.2367,0,1
162.8684,0,1
163.11101,0,1
168.45195,0,1
179.50728,0,1
185.66661,0,1
194.08604,0,1
209.16905,0,1
205.3374,0,1
199.53209,0,1
198.95041,0,1
195.49506,0,1
182.91495,0,1
193.6891,0,1
191.05598,0,1
185.21724,0,1
183.54448,0,1
180.18228,0,1
169.07523,0,1
167.06331,0,1
169.08565,0,1
167.99588,0,1
168.8505,0,1
170.77617,0,1
173.1885,0,1
178.25586,0,1
176.10674,0,1
178.83772,0,1
176.7747,0,1
176.28015,0,1
173.99124,0,1
176.83556,0,1
173.88966,0,1
177.5053,0,1
178.02086,0,1
172.83252,0,1
173.45331,0,1
174.17538,0,1
173.55223,0,1
173.57971,0,1
177.1768,0,1
187.4764,0,1
188.68547,0,1
188.21448,0,1
192.10112,0,1
201.37805,0,1
205.60974,0,1
221.93814,0,1
235.04448,0,1
241.44363,0,1
240.89464,0,1
238.7469,0,1
230.13939,0,1
221.57095,0,1
227.30261,0,1
228.11453,0,1
226.17833,0,1
223.38374,0,1
223.43372,0,1
214.5828,0,1
212.6586,0,1
207.27408,0,1
207.35533,0,1
209.47916,0,1
210.81326,0,1
212.9685,0,1
212.14404,0,1
208.13725,0,1
200.77988,0,1
195.06575,0,1
188.08574,0,1
186.25127,0,1
187.18225,0,1
187.71326,0,1
187.04665,0,1
185.13483,0,1
184.62192,0,1
182.16801,0,1
180.78752,0,1
179.20535,0,1
179.91615,0,1
176.5658,0,1
176.02295,0,1
172.42313,0,1
171.53325,0,1
167.47821,0,1
168.4821,0,1
169.66454,0,1
171.84985,0,1
172.68272,0,1
174.53418,0,1
176.05615,0,1
175.05667,0,1
174.95576,0,1
178.9318,0,1
183.74008,0,1
183.55789,0,1
187.79704,0,1
196.27452,0,1
190.70634,0,1
183.37157,0,1
179.8658,0,1
173.69066,0,1
163.88615,0,1
161.95796,0,1
167.74832,0,1
172.72295,0,1
174.78104,0,1
177.13155,0,1
183.00822,0,1
178.42058,0,1
174.4446,0,1
174.15569,0,1
176.65958,0,1
173.62668,0,1
174.00548,0,1
173.88464,0,1
172.40904,0,1
168.90599,0,1
170.47574,0,1
168.66597,0,1
170.04045,0,1
176.87776,0,1
183.54504,0,1
186.84349,0,1
190.84435,0,1
193.58739,0,1
187.44383,0,1
185.83928,0,1
185.8326,0,1
186.8845,0,1
195.1075,0,1
203.76375,0,1
207.23363,0,1
207.66853,0,1
222.93794,0,1
215.84879,0,1
214.93053,0,1
216.35489,0,1
219.43506,0,1
203.88518,0,1
205.82153,0,1
199.1516,0,1
194.33578,0,1
190.34496,0,1
190.07652,0,1
183.82246,0,1
186.54634,0,1
184.6844,0,1
184.6272,0,1
187.76717,0,1
196.25731,0,1
198.46796,0,1
199.87936,0,1
196.50977,0,1
194.2793,0,1
191.22087,0,1
189.85379,0,1
187.27847,0,1
190.68205,0,1
191.14954,0,1
187.43504,0,1
184.1763,0,1
185.54482,0,1
182.90826,0,1
178.76553,0,1
181.22667,0,1
181.85103,0,1
180.89795,0,1
180.19348,0,1
180.74051,0,1
181.61357,0,1
182.9114,0,1
183.00761,0,1
184.39276,0,1
183.87383,0,1
182.59532,0,1
181.9879,0,1
180.17126,0,1
178.2889,0,1
178.52228,0,1
180.99744,0,1
182.48857,0,1
180.93875,0,1
176.66478,0,1
178.40398,0,1
173.40881,0,1
170.00183,0,1
175.03627,0,1
181.95058,0,1
178.97186,0,1
178.16081,0,1
177.9256,0,1
172.6833,0,1
169.9346,0,1
178.118,0,1
182.43233,0,1
184.21153,0,1
188.00583,0,1
186.87692,0,1
179.31775,0,1
174.32454,0,1
174.5269,0,1
171.47661,0,1
171.38843,0,1
172.29732,0,1
175.18575,0,1
175.44194,0,1
177.33269,0,1
177.89261,0,1
180.05176,0,1
181.47551,0,1
174.61238,0,1
173.83519,0,1
175.27516,0,1
171.98228,0,1
166.93752,0,1
172.08635,0,1
172.09296,0,1
170.86748,0,1
173.57022,0,1
176.23775,0,1
175.6321,0,1
175.34091,0,1
175.66011,0,1
173.88103,0,1
171.17212,0,1
172.34987,0,1
174.60692,0,1
174.0686,0,1
176.94128,0,1
178.60887,0,1
177.23424,0,1
174.26578,0,1
175.88188,0,1
172.49673,0,1
174.63765,0,1
173.46342,0,1
171.69807,0,1
169.4904,0,1
168.0802,0,1
164.00822,0,1
166.88512,0,1
169.32451,0,1
171.19566,0,1
171.84369,0,1
171.99048,0,1
166.82603,0,1
167.87218,0,1
170.33487,0,1
172.03984,0,1
177.9472,0,1
182.95274,0,1
185.4822,0,1
181.7915,0,1
179.18011,0,1
171.21283,0,1
171.95056,0,1
165.97827,0,1
170.22525,0,1
172.54614,0,1
180.18343,0,1
185.9431,0,1
196.8631,0,1
205.36067,0,1
217.69597,0,1
225.4399,0,1
218.54326,0,1
218.81718,0,1
218.38188,0,1
214.63797,0,1
208.38863,0,1
215.58768,0,1
209.45303,0,1
204.94913,0,1
200.28435,0,1
201.8784,0,1
197.9744,0,1
199.68254,0,1
196.36057,0,1
196.60301,0,1
195.6488,0,1
204.29004,0,1
208.3575,0,1
211.4878,0,1
214.1835,0,1
214.38123,0,1
205.64067,0,1
196.31102,0,1
191.54175,0,1
194.04607,0,1
193.31248,0,1
196.51514,0,1
206.18594,0,1
208.71207,0,1
202.91408,0,1
198.59404,0,1
194.90489,0,1
188.6585,0,1
183.6675,0,1
183.75552,0,1
189.01897,0,1
190.01506,0,1
190.95749,0,1
191.32014,0,1
187.265,0,1
187.36768,0,1
186.19872,0,1
188.64241,0,1
196.09467,0,1
200.33734,0,1
197.468,0,1
192.17407,0,1
190.52512,0,1
191.37675,0,1
192.24248,0,1
190.14235,0,1
195.38196,0,1
193.11751,0,1
184.5848,0,1
187.92809,0,1
194.6752,0,1
195.2263,0,1
190.95323,0,1
190.7083,0,1
182.97984,0,1
174.31657,0,1
172.66441,0,1
176.35666,0,1
177.74315,0,1
175.69952,0,1
178.30956,0,1
175.53673,0,1
175.20999,0,1
172.62675,0,1
172.70996,0,1
172.73578,0,1
177.1328,0,1
179.54704,0,1
183.04936,0,1
187.9899,0,1
189.46312,0,1
190.39114,0,1
188.50165,0,1
186.10847,0,1
186.35625,0,1
184.55498,0,1
179.606,0,1
181.1682,0,1
181.34132,0,1
179.69443,0,1
176.80733,0,1
180.87517,0,1
176.39922,0,1
178.73848,0,1
175.96806,0,1
176.55972,0,1
171.33438,0,1
171.44226,0,1
165.87245,0,1
166.79825,0,1
165.31584,0,1
165.66092,0,1
164.37006,0,1
164.79504,0,1
162.70247,0,1
163.47269,0,1
166.16089,0,1
165.87102,0,1
168.83643,0,1
171.25674,0,1
174.30289,0,1
173.84964,0,1
174.26793,0,1
172.13919,0,1
170.88335,0,1
166.1809,0,1
165.42723,0,1
168.76796,0,1
168.62527,0,1
168.49231,0,1
172.96558,0,1
173.87753,0,1
176.36375,0,1
178.85667,0,1
179.3603,0,1
173.76968,0,1
169.37752,0,1
166.82805,0,1
164.91304,0,1
164.43848,0,1
167.78749,0,1
166.30968,0,1
168.40463,0,1
165.22186,0,1
167.05037,0,1
168.00883,0,1
172.8297,0,1
168.20052,0,1
171.23436,0,1
169.9665,0,1
168.62535,0,1
172.59052,0,1
175.24974,0,1
174.45015,0,1
172.80336,0,1
172.5029,0,1
165.28679,0,1
163.64708,0,1
166.2146,0,1
169.01192,0,1
169.87857,0,1
170.48265,0,1
172.49474,0,1
177.39165,0,1
176.78502,0,1
179.21982,0,1
182.33743,0,1
180.37627,0,1
173.0474,0,1
171.16698,0,1
168.1783,0,1
165.34802,0,1
161.65918,0,1
161.0607,0,1
161.36577,0,1
165.15062,0,1
166.57433,0,1
170.91487,0,1
172.45657,0,1
175.739,0,1
171.57506,0,1
168.72636,0,1
168.44524,0,1
171.52031,0,1
169.73595,0,1
173.62276,0,1
175.769,0,1
171.35106,0,1
166.94896,0,1
165.68286,0,1
166.7108,0,1
173.4803,0,1
180.28563,0,1
179.70316,0,1
180.17851,0,1
176.75813,0,1
173.19688,0,1
172.6724,0,1
173.97365,0,1
179.1531,0,1
184.81387,0,1
188.37761,0,1
189.18846,0,1
188.61562,0,1
184.80849,0,1
180.086,0,1
180.66911,0,1
182.67632,0,1
193.6137,0,1
194.07628,0,1
196.92131,0,1
193.09778,0,1
191.17627,0,1
180.57193,0,1
183.0244,0,1
178.5039,0,1
180.22743,0,1
177.04105,0,1
180.49435,0,1
180.04207,0,1
181.96434,0,1
178.61693,0,1
178.51488,0,1
175.94673,0,1
170.87944,0,1
169.72644,0,1
170.67516,0,1
172.03465,0,1
173.61113,0,1
175.94849,0,1
175.88414,0,1
175.26129,0,1
172.95795,0,1
172.1116,0,1
170.33972,0,1
165.37459,0,1
163.18387,0,1
161.8853,0,1
160.7569,0,1
161.61636,0,1
167.6199,0,1
166.10973,0,1
174.32303,0,1
174.63606,0,1
175.46501,0,1
174.81615,0,1
178.6365,0,1
172.21056,0,1
172.3416,0,1
168.23012,0,1
165.15411,0,1
164.44383,0,1
163.66167,0,1
163.79782,0,1
165.24113,0,1
168.34138,0,1
167.80316,0,1
171.49507,0,1
172.69481,0,1
174.60399,0,1
173.33096,0,1
169.49898,0,1
168.64288,0,1
171.73837,0,1
178.38327,0,1
182.63953,0,1
188.84569,0,1
188.50095,0,1
185.64922,0,1
181.45914,0,1
176.82004,0,1
172.66124,0,1
170.14075,0,1
166.632,0,1
159.59007,0,1
161.24329,0,1
160.62268,0,1
161.71722,0,1
168.05031,0,1
171.94002,0,1
175.6047,0,1
179.1296,0,1
179.1936,0,1
174.39738,0,1
173.347,0,1
167.92236,0,1
166.50298,0,1
165.0607,0,1
163.39482,0,1
169.57881,0,1
169.02635,0,1
166.65535,0,1
166.17456,0,1
165.99605,0,1
157.03633,0,1
165.06876,0,1
168.89478,0,1
169.36052,0,1
173.08987,0,1
181.40149,0,1
176.36664,0,1
176.3263,0,1
180.18602,0,1
185.13951,0,1
179.74532,0,1
176.93864,0,1
178.484,0,1
177.9619,0,1
168.6226,0,1
169.93504,0,1
170.31738,0,1
165.62163,0,1
165.39067,0,1
168.60728,0,1
167.11911,0,1
166.99942,0,1
165.06737,0,1
163.12651,0,1
164.89586,0,1
165.48596,0,1
167.73843,0,1
173.7969,0,1
176.43694,0,1
177.38919,0,1
178.16002,0,1
178.4683,0,1
180.49762,0,1
190.01189,0,1
199.62051,0,1
207.11661,0,1
210.00761,0,1
212.85005,0,1
200.21123,0,1
188.30508,0,1
177.69565,0,1
171.7157,0,1
165.25145,0,1
166.8165,0,1
164.88908,0,1
167.14627,0,1
171.2418,0,1
168.65875,0,1
168.94437,0,1
172.95592,0,1
174.28181,0,1
171.3255,0,1
172.19438,0,1
170.50475,0,1
165.91893,0,1
166.848,0,1
166.61618,0,1
168.10277,0,1
174.01404,0,1
175.01945,0,1
175.59215,0,1
178.13654,0,1
176.30943,0,1
172.41055,0,1
171.12059,0,1
169.22993,0,1
166.57112,0,1
165.83783,0,1
163.26236,0,1
162.8437,0,1
160.94695,0,1
157.57726,0,1
155.63362,0,1
151.69615,0,1
148.73442,0,1
150.21974,0,1
153.40938,0,1
158.76855,0,1
161.93626,0,1
166.97757,0,1
168.38902,0,1
169.81497,0,1
168.04039,0,1
170.07442,0,1
171.40619,0,1
165.90848,0,1
163.99991,0,1
160.11327,0,1
159.10062,0,1
159.04936,0,1
162.0856,0,1
162.07573,0,1
169.45662,0,1
174.6107,0,1
172.32031,0,1
172.54187,0,1
174.79874,0,1
173.62297,0,1
173.17107,0,1
172.20822,0,1
175.53093,0,1
170.26955,0,1
165.9519,0,1
159.18236,0,1
161.1056,0,1
157.31248,0,1
156.54472,0,1
155.04796,0,1
158.47581,0,1
157.92545,0,1
163.41393,0,1
169.99048,0,1
176.64653,0,1
174.38321,0,1
177.4276,0,1
172.03496,0,1
168.15344,0,1
163.8084,0,1
165.69048,0,1
161.77713,0,1
162.4219,0,1
160.64844,0,1
159.1516,0,1
160.25626,0,1
161.79924,0,1
159.40343,0,1
164.88254,0,1
165.8815,0,1
162.9645,0,1
162.74805,0,1
164.54854,0,1
163.94017,0,1
161.6422,0,1
165.16142,0,1
166.61086,0,1
169.98189,0,1
169.63199,0,1
171.62854,0,1
168.4276,0,1
166.13611,0,1
163.16907,0,1
160.96025,0,1
158.6031,0,1
159.60799,0,1
162.06718,0,1
165.85214,0,1
168.42418,0,1
172.86282,0,1
175.50253,0,1
183.5142,0,1
180.37085,0,1
179.2864,0,1
180.19499,0,1
179.0031,0,1
169.20963,0,1
169.23198,0,1
174.94946,0,1
173.44487,0,1
171.4247,0,1
171.53723,0,1
176.26578,0,1
170.54086,0,1
170.866,0,1
170.23257,0,1
169.94258,0,1
165.51027,0,1
163.84746,0,1
162.03526,0,1
163.12833,0,1
161.33586,0,1
159.32068,0,1
162.75558,0,1
161.12231,0,1
163.29639,0,1
164.75188,0,1
166.46123,0,1
164.57713,0,1
168.57127,0,1
168.54851,0,1
168.26656,0,1
168.74802,0,1
170.64041,0,1
167.04858,0,1
162.03978,0,1
162.35501,0,1
163.22043,0,1
164.21516,0,1
169.49289,0,1
175.21439,0,1
176.56213,0,1
175.53474,0,1
175.64198,0,1
176.86089,0,1
179.01512,0,1
194.15901,0,1
196.47575,0,1
206.43033,0,1
210.52946,0,1
213.18716,0,1
201.32384,0,1
204.62732,0,1
201.7017,0,1
203.58154,0,1
202.91566,0,1
213.70088,0,1
216.7808,0,1
211.40178,0,1
213.01176,0,1
215.38452,0,1
213.26695,0,1
218.69298,0,1
223.36089,0,1
219.5369,0,1
217.73538,0,1
210.395,0,1
201.63951,0,1
194.99275,0,1
188.31892,0,1
188.37227,0,1
185.24664,0,1
182.37344,0,1
183.61943,0,1
186.93445,0,1
179.31877,0,1
176.85649,0,1
176.33574,0,1
174.67856,0,1
170.79399,0,1
174.75354,0,1
180.22366,0,1
179.50423,0,1
177.69482,0,1
182.69348,0,1
182.54866,0,1
181.68362,0,1
183.64505,0,1
188.22197,0,1
182.75435,0,1
182.33485,0,1
183.68013,0,1
185.39673,0,1
184.73174,0,1
191.97221,0,1
193.28514,0,1
193.61877,0,1
192.06421,0,1
191.65753,0,1
189.25037,0,1
187.71971,0,1
183.15852,0,1
181.33679,0,1
175.92583,0,1
168.71361,0,1
168.56534,0,1
167.65955,0,1
168.12756,0,1
169.92578,0,1
176.19612,0,1
172.02637,0,1
170.29405,0,1
165.74008,0,1
168.77403,0,1
161.14964,0,1
161.66121,0,1
160.18915,0,1
163.09583,0,1
163.03851,0,1
167.59666,0,1
170.62427,0,1
177.11494,0,1
184.10884,0,1
182.0257,0,1
177.32848,0,1
174.97064,0,1
171.96918,0,1
163.68376,0,1
160.24246,0,1
163.03293,0,1
165.63367,0,1
167.98846,0,1
170.23825,0,1
171.59839,0,1
177.1895,0,1
174.12965,0,1
168.48776,0,1
164.11884,0,1
164.06096,0,1
158.83948,0,1
159.6895,0,1
162.39102,0,1
163.71538,0,1
165.68382,0,1
169.06758,0,1
170.78105,0,1
172.81879,0,1
175.59982,0,1
175.83324,0,1
173.6588,0,1
174.30598,0,1
176.53165,0,1
178.96248,0,1
180.95093,0,1
177.61168,0,1
175.58643,0,1
174.77318,0,1
188.55138,0,1
189.03766,0,1
199.49878,0,1
203.0946,0,1
206.90552,0,1
194.01768,0,1
195.98721,0,1
196.43665,0,1
204.85501,0,1
205.33089,0,1
209.5326,0,1
210.26846,0,1
214.42174,0,1
210.25346,0,1
208.31985,0,1
205.55069,0,1
203.69615,0,1
198.40886,0,1
199.37018,0,1
198.18051,0,1
196.665,0,1
194.1674,0,1
187.8946,0,1
179.93846,0,1
181.32916,0,1
183.83751,0,1
187.78662,0,1
186.35782,0,1
191.55685,0,1
185.0646,0,1
182.3258,0,1
180.32823,0,1
183.69344,0,1
183.44225,0,1
186.00174,0,1
184.64632,0,1
182.37083,0,1
184.32547,0,1
179.44734,0,1
178.86974,0,1
177.77766,0,1
178.553,0,1
176.18665,0,1
177.47908,0,1
176.52844,0,1
179.42274,0,1
181.91508,0,1
183.92345,0,1
182.75133,0,1
188.28552,0,1
186.29315,0,1
186.34402,0,1
186.61136,0,1
188.94255,0,1
186.69868,0,1
186.07864,0,1
183.2455,0,1
181.06909,0,1
181.78714,0,1
180.78606,0,1
180.93102,0,1
180.53743,0,1
179.33214,0,1
177.12723,0,1
177.15807,0,1
175.08238,0,1
173.68689,0,1
176.6317,0,1
171.66331,0,1
169.16438,0,1
173.0022,0,1
173.60579,0,1
170.10529,0,1
170.35913,0,1
177.55359,0,1
177.1154,0,1
176.65125,0,1
176.99318,0,1
179.59831,0,1
171.76097,0,1
166.37993,0,1
162.37572,0,1
162.32869,0,1
159.02122,0,1
160.63408,0,1
162.18523,0,1
166.2013,0,1
169.52896,0,1
173.5866,0,1
171.76357,0,1
171.4448,0,1
170.31549,0,1
163.7342,0,1
163.18446,0,1
168.23395,0,1
170.11572,0,1
170.21545,0,1
168.8073,0,1
169.38365,0,1
170.32812,0,1
170.61223,0,1
169.23274,0,1
171.47763,0,1
170.88638,0,1
167.1331,0,1
164.78642,0,1
164.65286,0,1
170.06151,0,1
175.12878,0,1
177.22598,0,1
175.65208,0,1
177.10396,0,1
174.03441,0,1
168.79861,0,1
167.9626,0,1
169.63683,0,1
174.58247,0,1
184.81812,0,1
193.05821,0,1
202.42674,0,1
217.18102,0,1
221.85526,0,1
220.95728,0,1
221.31285,0,1
218.71428,0,1
212.96721,0,1
220.62279,0,1
217.78076,0,1
214.41861,0,1
207.33354,0,1
204.3513,0,1
197.24948,0,1
194.29012,0,1
201.55945,0,1
212.3549,0,1
213.38354,0,1
211.37158,0,1
214.67007,0,1
207.1809,0,1
204.1546,0,1
206.69485,0,1
206.24431,0,1
203.5274,0,1
210.93001,0,1
205.69359,0,1
199.94392,0,1
197.78285,0,1
197.93619,0,1
192.52855,0,1
188.29652,0,1
188.08325,0,1
182.94131,0,1
181.7363,0,1
175.87059,0,1
182.7266,0,1
181.57396,0,1
186.62105,0,1
185.9735,0,1
190.38469,0,1
185.19797,0,1
185.57835,0,1
186.53738,0,1
188.32341,0,1
183.95076,0,1
183.72754,0,1
177.69739,0,1
172.14256,0,1
164.36105,0,1
164.92928,0,1
165.80272,0,1
172.94102,0,1
174.1586,0,1
179.43797,0,1
175.53609,0,1
174.49858,0,1
172.04321,0,1
170.75433,0,1
167.4589,0,1
170.46342,0,1
168.1807,0,1
170.56131,0,1
171.66537,0,1
174.86267,0,1
184.01067,0,1
187.13187,0,1
187.34323,0,1
189.21167,0,1
190.13062,0,1
184.4958,0,1
186.31981,0,1
185.94908,0,1
186.76857,0,1
185.53937,0,1
180.48877,0,1
182.67549,0,1
187.07974,0,1
188.14844,0,1
189.6785,0,1
194.73662,0,1
190.01677,0,1
185.00159,0,1
182.27182,0,1
180.7137,0,1
176.67326,0,1
179.88449,0,1
179.6411,0,1
178.26765,0,1
177.82652,0,1
181.1328,0,1
180.38043,0,1
177.0326,0,1
178.58467,0,1
183.4679,0,1
183.14824,0,1
182.22336,0,1
186.28178,0,1
184.37192,0,1
177.39648,0,1
174.89435,0,1
177.29988,0,1
178.80891,0,1
176.71187,0,1
180.84903,0,1
181.90378,0,1
176.7617,0,1
174.6895,0,1
179.4825,0,1
179.08263,0,1
178.57346,0,1
182.26848,0,1
180.20647,0,1
178.91478,0,1
176.48564,0,1
173.2746,0,1
171.03679,0,1
174.40593,0,1
170.08228,0,1
173.96577,0,1
188.73552,0,1
193.42786,0,1
193.44579,0,1
197.88731,0,1
199.11067,0,1
190.01965,0,1
187.93553,0,1
194.31555,0,1
195.29875,0,1
191.68498,0,1
192.40549,0,1
193.7302,0,1
187.7584,0,1
188.0909,0,1
189.23654,0,1
186.68216,0,1
189.13902,0,1
203.62698,0,1
212.4596,0,1
218.06279,0,1
222.90958,0,1
215.81018,0,1
197.24666,0,1
191.78307,0,1
189.34042,0,1
192.32451,0,1
201.67268,0,1
210.17967,0,1
207.57906,0,1
212.54236,0,1
209.49376,0,1
202.4454,0,1
200.39622,0,1
200.0987,0,1
196.32338,0,1
198.20723,0,1
200.23384,0,1
199.60136,0,1
198.24199,0,1
196.22997,0,1
199.32951,0,1
200.42784,0,1
197.48547,0,1
196.64412,0,1
192.15172,0,1
182.98108,0,1
180.94737,0,1
181.68062,0,1
181.10269,0,1
186.35385,0,1
192.1532,0,1
187.84169,0,1
187.95036,0,1
195.2535,0,1
193.1466,0,1
190.46062,0,1
197.98685,0,1
198.64153,0,1
194.67682,0,1
194.23833,0,1
191.9202,0,1
192.01297,0,1
190.04861,0,1
185.48079,0,1
189.9959,0,1
192.03026,0,1
184.82475,0,1
183.23811,0,1
180.87381,0,1
172.18182,0,1
171.56975,0,1
172.04741,0,1
173.05003,0,1
173.45755,0,1
176.54141,0,1
171.76433,0,1
172.49837,0,1
171.64757,0,1
173.35399,0,1
168.47853,0,1
169.33835,0,1
167.05843,0,1
162.30087,0,1
160.2682,0,1
160.96568,0,1
161.27995,0,1
164.98045,0,1
168.33496,0,1
173.41185,0,1
176.95642,0,1
179.02954,0,1
177.88972,0,1
174.83456,0,1
171.53116,0,1
173.33698,0,1
173.17075,0,1
169.8424,0,1
171.22398,0,1
171.15797,0,1
170.70975,0,1
166.88684,0,1
169.16325,0,1
170.29668,0,1
169.15697,0,1
167.09586,0,1
176.16594,0,1
189.91411,0,1
197.07732,0,1
214.49893,0,1
226.49913,0,1
227.48375,0,1
224.31778,0,1
235.40508,0,1
228.30748,0,1
219.80708,0,1
219.68079,0,1
221.94151,0,1
212.77583,0,1
210.04497,0,1
212.38799,0,1
225.45511,0,1
218.87444,0,1
222.08401,0,1
227.42696,0,1
230.51787,0,1
217.6136,0,1
220.44212,0,1
215.01372,0,1
208.80374,0,1
204.18425,0,1
205.24321,0,1
215.44884,0,1
214.73404,0,1
215.97383,0,1
219.83601,0,1
214.29326,0,1
205.09447,0,1
201.41252,0,1
197.69237,0,1
197.45055,0,1
199.32774,0,1
194.04955,0,1
203.42558,0,1
203.76567,0,1
196.76689,0,1
195.31815,0,1
201.8869,0,1
198.77359,0,1
195.873,0,1
202.3426,0,1
210.95364,0,1
210.01831,0,1
208.13545,0,1
215.81982,0,1
215.86389,0,1
205.41003,0,1
201.84238,0,1
200.71597,0,1
199.76137,0,1
194.48145,0,1
196.58061,0,1
194.7268,0,1
193.24748,0,1
192.68504,0,1
189.37746,0,1
190.27974,0,1
187.80205,0,1
185.4638,0,1
181.94612,0,1
181.89722,0,1
178.25256,0,1
175.23987,0,1
170.60095,0,1
167.90868,0,1
170.1899,0,1
167.25461,0,1
169.06305,0,1
171.97728,0,1
176.65807,0,1
177.9709,0,1
180.61595,0,1
183.56543,0,1
186.19057,0,1
181.231,0,1
180.28497,0,1
177.96606,0,1
176.06717,0,1
176.9096,0,1
176.82234,0,1
176.0811,0,1
176.97632,0,1
172.73306,0,1
174.02518,0,1
191.2087,0,1
198.79715,0,1
200.9908,0,1
205.61043,0,1
207.47765,0,1
199.1733,0,1
193.81865,0,1
199.18999,0,1
198.87627,0,1
197.08092,0,1
192.19681,0,1
195.03711,0,1
194.64066,0,1
196.71606,0,1
195.70837,0,1
200.08995,0,1
195.88411,0,1
193.34648,0,1
197.07436,0,1
201.88568,0,1
198.50244,0,1
199.89531,0,1
194.66893,0,1
190.38254,0,1
186.89047,0,1
185.44247,0,1
186.34091,0,1
194.49419,0,1
194.28459,0,1
193.36595,0,1
196.23479,0,1
193.45894,0,1
190.74638,0,1
188.07782,0,1
187.09468,0,1
188.67876,0,1
192.53792,0,1
188.27373,0,1
186.82771,0,1
186.3295,0,1
180.1923,0,1
176.05208,0,1
177.11014,0,1
176.7764,0,1
175.57549,0,1
173.03123,0,1
171.80054,0,1
168.629,0,1
170.6668,0,1
171.35306,0,1
174.80907,0,1
174.30894,0,1
176.73564,0,1
176.28018,0,1
174.90483,0,1
171.85161,0,1
172.28831,0,1
173.03711,0,1
171.08763,0,1
174.62068,0,1
175.92044,0,1
175.81413,0,1
175.6055,0,1
177.67871,0,1
175.73174,0,1
174.24695,0,1
174.94131,0,1
176.41585,0,1
175.79591,0,1
175.24516,0,1
176.1597,0,1
178.05013,0,1
173.03557,0,1
177.26817,0,1
179.08842,0,1
179.60518,0,1
178.18858,0,1
180.61604,0,1
179.2935,0,1
184.72697,0,1
184.95596,0,1
184.3454,0,1
192.54326,0,1
190.99121,0,1
185.31816,0,1
187.59761,0,1
183.50346,0,1
175.26273,0,1
177.94731,0,1
173.23169,0,1
171.23814,0,1
172.65385,0,1
169.85571,0,1
162.68872,0,1
163.17508,0,1
160.99294,0,1
161.62724,0,1
163.528,0,1
163.91002,0,1
164.30774,0,1
162.7328,0,1
161.56763,0,1
164.69847,0,1
168.08983,0,1
168.8795,0,1
171.02293,0,1
171.86647,0,1
171.15251,0,1
174.03285,0,1
176.81245,0,1
183.82866,0,1
187.81017,0,1
187.09985,0,1
184.7755,0,1
183.89806,0,1
181.11868,0,1
183.9973,0,1
185.15099,0,1
183.56602,0,1
181.29387,0,1
176.18233,0,1
170.55952,0,1
169.18086,0,1
174.61653,0,1
177.76718,0,1
181.95558,0,1
181.42812,0,1
180.28201,0,1
177.77116,0,1
173.0146,0,1
170.30603,0,1
173.26874,0,1
176.359,0,1
176.82973,0,1
183.99095,0,1
187.71187,0,1
191.72362,0,1
190.76437,0,1
188.23228,0,1
184.1168,0,1
182.40916,0,1
175.6992,0,1
173.56468,0,1
171.08978,0,1
